battlevalue,componentsubtype,componenttype,description_cost,description_id,inventorysize,prefabidentifier,tonnage,description_details,allowedlocations,ammoid,bonusvaluea,bonusvalueb,capacity,componenttags_items,componenttags_tagsetsourcefile,criticalcomponent,custom_bonusdescriptions,custom_category,custom_flags,custom_inventorysorter,description_icon,description_manufacturer,description_model,description_name,description_purchasable,description_rarity,description_uiname,disallowedlocations,statuseffects,custom_componentexplosion,custom_volatileammo,custom_trgbcolor,canexplode,custom_requiredcategory,custom_tag
0,"""Ammunition""","""AmmunitionBox""",60000,"""Ammo_AmmunitionBox_Generic_LongTom""",1,"""""",1,"""Ammo Bins contain the rounds needed for projectile-based weaponry, with at least one bin required per weapon type. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of C.A.S.E. \n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_LongTom""","""""","""""",5,"[""component_type_stock""]","""""",false,"{""Bonuses"":[""AreaOfEffect: 105"",""AreaOfEffectConversion: 90%"",""LongTomAmmo: 5"",""MineClearanceBoom: 10""]}","[{""CategoryID"":""a/a/o/artillery""}]","{""flags"":[""not_broken""]}","{""SortKey"":""000054""}","""Artillery""","""Generic""","""LongTom""","""LongTom Ammo""",true,1,"""Ammo LongTom""","""All""",[],"{""ExplosionDamagePerAmmo"":170,""StabilityDamagePerAmmo"":42}",,,,,
0,"""Ammunition""","""AmmunitionBox""",60000,"""Ammo_AmmunitionBox_Guided_ArrowIV""",1,"""""",1,"""Guided Arrow IV Warheads exchange some of their payload for more direct fire Capability and Accuracy. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of C.A.S.E.\n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_ArrowIV_Guided""","""""","""""",5,"[""component_type_stock""]","""""",false,"{""Bonuses"":[""PipsIgnored: +1"",""WpnAccuracy: +1"",""DFAccuracy: +1"",""MissileHP: 20"",""ReqArtemis"",""ArrowIVAmmo: 5""]}","[{""CategoryID"":""a/m/t/arrowiv""},{""CategoryID"":""ArtemisIVammo""}]","{""flags"":[""not_broken""]}","{""SortKey"":""00051""}","""ArrowIV""","""Generic""","""ArrowIV""","""ArrowIV Ammo""",true,5,"""Ammo ArrowIV Guided""","""All""",[],"{""ExplosionDamagePerAmmo"":100,""StabilityDamagePerAmmo"":25}",,,,,
0,"""Ammunition""","""AmmunitionBox""",60000,"""Ammo_AmmunitionBox_HVAC_AC10""",1,"""""",1,"""Ammo Bins contain the rounds needed for projectile-based weaponry, with at least one bin required per weapon type. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of C.A.S.E. \n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_HVAC10""","""""","""""",8,"[""component_type_stock""]","""""",false,"{""Bonuses"":[""HVAC10Ammo: 8""]}","[{""CategoryID"":""a/a/a/hvac""}]","{""flags"":[""not_broken""]}","{""SortKey"":""000021""}","""HVAC""","""Generic""","""HVAC10""","""HVAC/10 Ammo""",true,1,"""Ammo HVAC/10""","""All""",[],"{""ExplosionDamagePerAmmo"":60,""StabilityDamagePerAmmo"":15}",,,,,
0,"""Ammunition""","""AmmunitionBox""",60000,"""Ammo_AmmunitionBox_Incendiary_AC10""",1,"""""",1,"""Incendiary ammunition can be used in standard autocannons and their lighter cousins. Developed by NAIS scientists from the Federated Suns, these autocannon rounds contained an Inferno warhead and were covered in a thin coat of magnesium. <b><color=#F79232>6 rounds</color></b>.\n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_AC10_Incendiary""","""+100% Crit.""","""""",10,"[""component_type_variant"",""component_type_variant1""]","""""",false,"{""Bonuses"":[""HeatDamage: +24"",""ACDamage: -40%"",""Inferno: 12"",""AC10Ammo: 10"",""VolatileAmmo""]}","[{""CategoryID"":""a/a/a/ac""}]","{""flags"":[""not_broken""]}","{""SortKey"":""000007""}","""uixSvgIcon_ammoBox_Ballistic""","""Generic""","""AC10 INC""","""AC/10 Incdendiary Ammo""",true,3,"""Ammo AC/10 [INC]""","""All""",[],"{""ExplosionDamagePerAmmo"":24,""HeatDamagePerAmmo"":36,""StabilityDamagePerAmmo"":6}","{""damageWeighting"":1}","{""Color"":""#DC143C"",""SkipText"":true}",,,
0,"""Ammunition""","""AmmunitionBox""",60000,"""Ammo_AmmunitionBox_Incendiary_HMRM""",1,"""""",1,"""Unlike Inferno Rounds, Incendiary Missile ammunition replaces parts of the explosive warhead with a cheaper non-gelled incendiary agent, one similar to phoperus. While this effect is similar in principle to Inferno style rounds  the effect is heavily mitigated by atmospheric conditions. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of C.A.S.E \n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_IHMRM""","""-25%Dmg&Stab|""","""+1 Heat Dmg.""",120,"[""component_type_variant"",""component_type_variant1""]","""""",false,"{""Bonuses"":[""HeatDamage: 3"",""MRMDamage: -50%"",""FireTerrainStrength: 1"",""FireTerrainDuration: 1"",""Inferno: 1"",""HMRMAmmo: 120"",""MissileHP: 2"",""VolatileAmmo""]}","[{""CategoryID"":""a/m/s/hmrm""}]","{""flags"":[""not_broken""]}","{""SortKey"":""000042""}","""MRM""","""Generic""","""H-MRM-I""","""H-MRM Inferno Ammo""",true,5,"""Ammo H-MRM INF""","""All""",[],"{""ExplosionDamagePerAmmo"":4,""HeatDamagePerAmmo"":4,""StabilityDamagePerAmmo"":1}","{""damageWeighting"":1.1}","{""Color"":""#8B0000"",""SkipText"":true}",,,
0,"""Ammunition""","""AmmunitionBox""",60000,"""Ammo_AmmunitionBox_Incendiary_LRM""",1,"""""",1,"""Unlike Inferno Rounds, Incendiary Missile ammunition replaces parts of the explosive warhead with a cheaper non-gelled incendiary agent, one similar to phosphorous. While this effect is similar in principle to Inferno style rounds  the effect is heavily mitigated by atmospheric conditions. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of C.A.S.E. \n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_ILRM""","""-25%Dmg&Stab|""","""+1 Heat Dmg.""",120,"[""component_type_variant"",""component_type_variant1""]","""""",false,"{""Bonuses"":[""HeatDamage: +1"",""LRMDamage: -50%"",""MissileHP: 2"",""ILRMAmmo: 120"",""VolatileAmmo""]}","[{""CategoryID"":""a/m/l/lrm""}]","{""flags"":[""not_broken""]}","{""SortKey"":""000040""}","""lrm""","""Generic""","""LRM-I""","""LRM Incendiary Ammo""",true,5,"""Ammo LRM [INC]""","""All""",[],"{""ExplosionDamagePerAmmo"":3,""HeatDamagePerAmmo"":1,""StabilityDamagePerAmmo"":1}","{""damageWeighting"":1}","{""Color"":""#565B5B"",""SkipText"":true}",,,
0,"""Ammunition""","""AmmunitionBox""",60000,"""Ammo_AmmunitionBox_Incendiary_MRM""",1,"""""",1,"""Unlike Inferno Rounds, Incendiary Missile ammunition replaces parts of the explosive warhead with a cheaper non-gelled incendiary agent, one similar to phoperus. While this effect is similar in principle to Inferno style rounds  the effect is heavily mitigated by atmospheric conditions. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of C.A.S.E \n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_IMRM""","""-25%Dmg&Stab|""","""+1 Heat Dmg.""",200,"[""component_type_variant"",""component_type_variant1""]","""""",false,"{""Bonuses"":[""HeatDamage: +2"",""MRMDamage: -50%"",""FireTerrainStrength: 1"",""FireTerrainDuration: 1"",""MissileHP: 1"",""IMRMAmmo: 200"",""VolatileAmmo""]}","[{""CategoryID"":""a/m/s/mrm""}]","{""flags"":[""not_broken""]}","{""SortKey"":""000042""}","""MRM""","""Generic""","""MRM-I""","""MRM Incendiary Ammo""",true,5,"""Ammo MRM INC""","""All""",[],"{""ExplosionDamagePerAmmo"":2,""HeatDamagePerAmmo"":2,""StabilityDamagePerAmmo"":1}","{""damageWeighting"":1.1}","{""Color"":""#8B0000"",""SkipText"":true}",,,
0,"""Ammunition""","""AmmunitionBox""",60000,"""Ammo_AmmunitionBox_Incendiary_MRM_half""",1,"""""",0.5,"""Unlike Inferno Rounds, Incendiary Missile ammunition replaces parts of the explosive warhead with a cheaper non-gelled incendiary agent, one similar to phoperus. While this effect is similar in principle to Inferno style rounds  the effect is heavily mitigated by atmospheric conditions. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of C.A.S.E. \n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_IMRM""","""-25%Dmg&Stab|""","""+1 Heat Dmg.""",100,"[""component_type_variant"",""component_type_variant1""]","""""",false,"{""Bonuses"":[""HeatDamage: +2"",""MRMDamage: -50%"",""FireTerrainStrength: 1"",""FireTerrainDuration: 1"",""MissileHP: 1"",""IMRMAmmo: 100"",""VolatileAmmo""]}","[{""CategoryID"":""a/m/s/mrm""}]","{""flags"":[""not_broken""]}","{""SortKey"":""000042""}","""MRM""","""Generic""","""MRM-I""","""MRM Incendiary Ammo""",true,6,"""Ammo MRM INC [Half]""","""All""",[],"{""ExplosionDamagePerAmmo"":2,""HeatDamagePerAmmo"":2,""StabilityDamagePerAmmo"":1}","{""damageWeighting"":0.8}","{""Color"":""#8B0000"",""SkipText"":true}",,,
0,"""Ammunition""","""AmmunitionBox""",60000,"""Ammo_AmmunitionBox_Inferno_LongTom""",1,"""""",1,"""Ammo Bins contain the rounds needed for projectile-based weaponry, with at least one bin required per weapon type. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of C.A.S.E.\n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_LongTom_Inferno""","""""","""""",5,"[""component_type_stock""]","""""",false,"{""Bonuses"":[""HeatDamage: 50"",""AreaOfEffectConversion: 80%"",""AreaOfEffect: 105"",""AreaOfEffectDmg: 50"",""AreaOfEffectSTABDmg: 25"",""AreaOfEffectHeatDmg: 50"",""AlwaysStartsFireAnywhere"",""FireTerrainSize: 80"",""FireTerrainDuration: 4"",""FireTerrainStrength: 15"",""ScatterRadius: 80, 250"",""LongTomAmmo: 5"",""VolatileAmmo""]}","[{""CategoryID"":""a/a/o/artillery""}]","{""flags"":[""not_broken""]}","{""SortKey"":""000054""}","""Artillery""","""Generic""","""LongTom""","""LongTom Ammo""",true,5,"""Ammo LongTom Inferno""","""All""",[],"{""ExplosionDamagePerAmmo"":100,""HeatDamagePerAmmo"":50,""StabilityDamagePerAmmo"":30}","{""damageWeighting"":1}","{""Color"":""#DC143C"",""SkipText"":true}",,,
0,"""Ammunition""","""AmmunitionBox""",60000,"""Ammo_AmmunitionBox_LBX_AOE_AC10""",1,"""""",1,"""In an attempt to Improve the Combat Profile of LBX AutoCannons RISC Engineers created a completely new HE Shell. It causes massive explosion around the Impact. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of C.A.S.E. \n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_LBX10_AOE""","""""","""""",10,"[""component_type_stock""]","""""",false,"{""Bonuses"":[""AreaOfEffectConversion: 75"",""AreaOfEffect: 45"",""AmmoJAMFlat: 16%"",""LBX10AOEAmmo: 10"",""MineClearanceBoom: 2""]}","[{""CategoryID"":""a/a/a/lbx""}]","{""flags"":[""not_broken""]}","{""SortKey"":""000015""}","""LBX""","""RISC""","""LBX10AOE""","""LBX10 AOE Ammo""",true,1,"""Ammo LBX/10 HE""","""All""",[],"{""ExplosionDamagePerAmmo"":60,""StabilityDamagePerAmmo"":15}",,,,,
0,"""Ammunition""","""AmmunitionBox""",60000,"""Ammo_AmmunitionBox_LBX_CLUSTER_AC5""",1,"""""",1,"""Ammo Bins contain the rounds needed for projectile-based weaponry, with at least one bin required per weapon type. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of C.A.S.E. \n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_LBX5_CLUSTER""","""""","""""",20,"[""component_type_stock""]","""""",false,"{""Bonuses"":[""WpnCrits: +50%"",""WpnAccuracy: +1"",""PipsIgnored: +1"",""LBXCluster: 5"",""LBXClusterPenalty: 20%"",""LBXClusterRange: 120"",""DoesCluster"",""AccuracyUnit: VTOL"",""AccuracyUnit2: +3"",""LBX5ClusterAmmo: 20""]}","[{""CategoryID"":""a/a/a/lbx""}]","{""flags"":[""not_broken""]}","{""SortKey"":""000014""}","""LBX""","""Generic""","""LBX5CLUSTER""","""LBX5 Cluster Ammo""",true,1,"""Ammo LBX/5 CLUSTER""","""All""",[],"{""ExplosionDamagePerAmmo"":45,""StabilityDamagePerAmmo"":12}",,,,,
0,"""Ammunition""","""AmmunitionBox""",60000,"""Ammo_AmmunitionBox_LBX_SLUG_AC10""",1,"""""",1,"""Ammo Bins contain the rounds needed for projectile-based weaponry, with at least one bin required per weapon type. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of C.A.S.E.\n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_LBX10_SLUG""","""""","""""",10,"[""component_type_stock""]","""""",false,"{""Bonuses"":[""LBX10SlugAmmo: 10""]}","[{""CategoryID"":""a/a/a/lbx""}]","{""flags"":[""not_broken""]}","{""SortKey"":""000015""}","""LBX""","""Generic""","""LBX10SLUG""","""LBX10 Slug Ammo""",true,1,"""Ammo LBX/10 SLUG""","""All""",[],"{""ExplosionDamagePerAmmo"":60,""StabilityDamagePerAmmo"":15}",,,,,
0,"""Ammunition""","""AmmunitionBox""",60000,"""Ammo_AmmunitionBox_ListenKill_HMRM""",1,"""""",1,"""Listen-Kill (aka L-K) missile technology is an upgrade to missiles to improve their accuracy. This is achieved through a small computer and homing device in the missile's head that allows it to home in on the electronic noise of a BattleMech or tank. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of C.A.S.E. \n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_HMRM_LK""","""""","""""",120,"[""component_type_stock""]","""""",false,"{""Bonuses"":[""HMRMDamage: -1"",""WpnAccuracy: +1"",""ListenKill: 25%"",""MissileHP: 3"",""HMRMAmmo: 120""]}","[{""CategoryID"":""a/m/s/hmrm""},{""CategoryID"":""FTLMissile""}]","{""flags"":[""not_broken""]}","{""SortKey"":""000042""}","""MRM""","""Generic""","""H-MRM Listen-Kill""","""Heavy MRM L-K Ammo""",true,5,"""Ammo H-MRM L-K""","""All""",[],"{""ExplosionDamagePerAmmo"":7,""StabilityDamagePerAmmo"":1}",,"{""Color"":""#00BFFF"",""SkipText"":true}",,,
0,"""Ammunition""","""AmmunitionBox""",60000,"""Ammo_AmmunitionBox_ListenKill_LRM""",1,"""""",1,"""Listen-Kill (aka L-K) missile technology is an upgrade to missiles to improve their accuracy. This is achieved through a small computer and homing device in the missile's head that allows it to home in on the electronic noise of a BattleMech or tank. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of C.A.S.E. \n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_LRM_LK""","""""","""""",120,"[""component_type_stock""]","""""",false,"{""Bonuses"":[""WpnAccuracy: +1"",""ListenKill: 35%"",""MissileHP: 2"",""LRMAmmo: 120""]}","[{""CategoryID"":""a/m/l/lrm""},{""CategoryID"":""LKMissile""}]","{""flags"":[""not_broken""]}","{""SortKey"":""00040""}","""lrm""","""Generic""","""LRM""","""LRM Ammo""",true,5,"""Ammo LRM L-K""","""All""",[],"{""ExplosionDamagePerAmmo"":4,""StabilityDamagePerAmmo"":1}",,"{""Color"":""#00BFFF"",""SkipText"":true}",,,
0,"""Ammunition""","""AmmunitionBox""",60000,"""Ammo_AmmunitionBox_Protected_AC10""",1,"""""",1,"""C.A.S.E. ammunition bins are designed with blast plates facing away from vital components on a mech. Once sensors have detected an ammunition explosion the plate nearest to the outside is jettisoned. Resulting in much of the explosive potential to expand towards the free space outside and away from the mech.\n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_AC10""","""""","""""",7,"[""component_type_stock""]","""""",false,"{""Bonuses"":[""Protected: 75%"",""AC10Ammo: 7""]}","[{""CategoryID"":""a/a/a/ac""}]","{""flags"":[""not_broken""]}","{""SortKey"":""000007""}","""uixSvgIcon_ammoBox_Ballistic""","""CASE'd""","""AC10""","""AC/10 Ammo""",true,2,"""Ammo AC/10 [SAFE]""","""All""",[],"{""ExplosionDamagePerAmmo"":15,""StabilityDamagePerAmmo"":4}",,,,,
0,"""Ammunition""","""AmmunitionBox""",60000,"""Ammo_AmmunitionBox_Rotary_AC10""",1,"""""",1,"""Ammo Bins contain the rounds needed for projectile-based weaponry, with at least one bin required per weapon type. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of C.A.S.E. \n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_RAC10""","""""","""""",8,"[""component_type_stock""]","""""",false,"{""Bonuses"":[""RAC10Ammo: 8""]}","[{""CategoryID"":""a/a/a/rac""}]","{""flags"":[""not_broken""]}","{""SortKey"":""000024""}","""RotaryAC""","""Generic""","""RAC10""","""RAC/10 Ammo""",true,1,"""Ammo RAC/10""","""All""",[],"{""ExplosionDamagePerAmmo"":60,""StabilityDamagePerAmmo"":15}",,,,,
0,"""Ammunition""","""AmmunitionBox""",60000,"""Ammo_AmmunitionBox_Rotary_AC2_double""",2,"""""",2,"""Doubled Ammo Bins replace one ammo bins feeding and storing mechanism to 25% more shots into one location. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of C.A.S.E. \n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_RAC2""","""""","""""",60,"[""component_type_stock""]","""""",false,"{""Bonuses"":[""Doubled"",""RAC2Ammo: 60""]}","[{""CategoryID"":""a/a/a/rac""}]","{""flags"":[""not_broken""]}","{""SortKey"":""000022""}","""RotaryAC""","""Generic""","""H/RAC2""","""H/RAC/2 Ammo""",true,5,"""Ammo Heavy RAC/2 [DBL]""","""All""",[],"{""ExplosionDamagePerAmmo"":25,""StabilityDamagePerAmmo"":6}",,,,,
