category,description_cost,description_id,heatgenerated,instability,description_details,armordamagemodifier,criticaldamagemodifier,description_name,description_purchasable,description_rarity,description_uiname,heatgeneratedmodifier,hideifonlyvariant,isdamagemodifier,type,aibattlevalue,aoecapable,aoedamage,aoeheatdamage,aoerange,additionalimpactvfx,additionalimpactvfxscalex,additionalimpactvfxscaley,additionalimpactvfxscalez,colorchangerule,colorspeedchange,colorstable,damagepershot,fireterrainchance,heatdamagepershot,statuseffects,apcriticalchancemultiplier,apdamage,accuracymodifier,criticalchancemultiplier,damagemultiplier,flatjammingchance,refiremodifier,chassistagsaccuracymodifiers_unit_vtol,evasivepipsignored,amsdamage,shotswhenfired,aoeinstability,clearminefieldradius,firedurationwithoutforest,fireonsuccesshit,fireterraincellradius,fireterrainstrength,missilehealth,minefield_aoedamage,minefield_aoeheat,minefield_aoeinstability,minefield_aoerange,minefield_chance,minefield_count,minefield_damage,minefield_firedurationwithoutforest,minefield_fireonsuccesshit,minefield_fireterraincellradius,minefield_fireterrainchance,minefield_fireterrainstrength,minefield_heat,minefield_installcellrange,minefield_sfx,minefield_vfxmindistance,minefield_vfxprefab,minefield_statuseffects,directfiremodifier,amshitchance,canbeexhaustedat,maxmissradius,minmissradius,tempdesignmaskcellradius,tempdesignmaskonimpact,tempdesignmaskonimpactturns,longrange,maxrange,middlerange,projectilespeedmultiplier,shortrange,minrange,weaponeffectid,alwaysindirectvisuals,chassistagsaccuracymodifiers_unit_powerarmor,hitgenerator,canthitunaffecedbypathing,clusteringmodifier,distantvariance,streak,spreadrange,minefield_canthitunaffecedbypathing,unguided,hasshells,maxshellsdistance,minshellsdistance,projectilespershot,unseparateddamagemult,indirectfirecapable,shellsradius,aparmorshardsmod,apmaxarmorthickness,damagevariance,projectilescale_x,projectilescale_y,projectilescale_z,isdamagevariation,isstabilityvariation,distantvariancereversed,ammocategoryid,ammunitiontypeid
"""ArrowIV""",0,"""Ammunition_ArrowIV_Fascam""",0,,"""Massive rounds, designed for devastating impact, to be used in an AC/20.""",1,1,"""AC/20 Ammo""",false,0,"""FASCAM""",1,,1,"""Normal""",,,,,,,,,,,,,,,,,,,5,,0.2,,,,,,,,,,,,,20,2,0,2,33,0.7,60,1,0,true,,0.01,0,0,15,"""enum:AudioEventList_explosion.explosion_propane_tank""",30,"""vfxNstPrtl_vehicleCrushed_A""",[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""ArrowIV""",0,"""Ammunition_ArrowIV_Fascam_Inferno""",0,,"""Massive rounds, designed for devastating impact, to be used in an AC/20.""",1,1,"""AC/20 Ammo""",false,0,"""FASCAM-I""",1,,1,"""Normal""",,,,,,,,,,,,,,,,,,,5,,0.2,,,,,,,,,,,,,20,1,1,1,33,0.7,60,1,2,true,4,1,2,1,15,"""enum:AudioEventList_explosion.explosion_propane_tank""",30,"""vfxNstPrtl_vehicleCrushed_A""","[{""Description"":{""Details"":""Reduce Heat Damage by 1%"",""Icon"":""uixSvgIcon_equipment_ThermalExchanger"",""Id"":""HeatDamageTakenSoftCapMultiplier"",""Name"":""Heat Damage SoftCap""},""durationData"":{""duration"":1,""stackLimit"":45,""ticksOnActivations"":true,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""nature"":""Buff"",""statisticData"":{""modType"":""System.Single"",""modValue"":""0.98"",""operation"":""Float_Multiply"",""statName"":""CACIncomingHeatMult""},""targetingData"":{""effectTargetType"":""NotSet"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":0,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":false,""showInTargetPreview"":false,""specialRules"":""NotSet"",""triggerLimit"":0}}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""ArrowIV""",0,"""Ammunition_ArrowIV_Guided""",0,,"""Massive rounds, designed for devastating impact, to be used in an AC/20.""",1,1,"""AC/20 Ammo""",false,0,"""Guided""",1,,1,"""Normal""",,,,,,"""WFX_ExplosiveSmokeM""",1,1,1,,,,,0.02,,,,,-1,,,,,,1,,,,,,,6,15,20,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""ArrowIV""",0,"""Ammunition_ArrowIV_Inferno""",0,,"""Massive rounds, designed for devastating impact, to be used in an AC/20.""",1,1,"""AC/20 Ammo""",false,0,"""Inferno""",1,,1,"""Normal""",90,true,35,35,75,"""WFX_Nuke""",3,3,3,,,,,0.75,30,"[{""Description"":{""Details"":""Reduce Heat Damage by 1%"",""Icon"":""uixSvgIcon_equipment_ThermalExchanger"",""Id"":""HeatDamageTakenSoftCapMultiplier"",""Name"":""Heat Damage SoftCap""},""durationData"":{""duration"":1,""stackLimit"":45,""ticksOnActivations"":true,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""nature"":""Buff"",""statisticData"":{""modType"":""System.Single"",""modValue"":""0.95"",""operation"":""Float_Multiply"",""statName"":""CACIncomingHeatMult""},""targetingData"":{""effectTargetType"":""NotSet"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":0,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":false,""showInTargetPreview"":false,""specialRules"":""NotSet"",""triggerLimit"":0}}]",,,,,0.2,,,,,,,15,,3,true,7,15,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""ArrowIV""",0,"""Ammunition_ArrowIV_Nuke""",0,,"""Half kiloton nuclear device""",1,1,"""Davy Crocket""",false,0,"""Nuke""",1,,1,"""Normal""",,true,1250,500,360,"""WFX_Nuke""",10,10,10,,,,2000,0.8,,,,,,,,,,,,,,650,60,2,true,30,15,30,,,,,,,,,,,,,,,,,,,,-0.15,1,20,20,60,"""DesignMaskFallout""",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""ArrowIVOS""",0,"""Ammunition_ArrowIV_Oneshot""",0,,"""Massive rounds, designed for devastating impact, to be used in an AC/20.""",1,1,"""AC/20 Ammo""",false,0,"""OS""",1,true,1,"""Normal""",,true,100,,75,"""WFX_ExplosiveSmokeM""",2,2,2,,,,,0.02,,,,,,,0.2,,,-50,,,,50,15,0,true,6,15,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BombMine""",0,"""Ammunition_Bomb_Minefield""",0,,"""Massive rounds, designed for devastating impact, to be used in an AC/20.""",1,1,"""AC/20 Ammo""",false,0,"""FASCAM""",1,true,1,"""Normal""",,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,true,,,,1,0,1,30,0.5,15,3,0,false,,0.01,0,0,30,"""enum:AudioEventList_explosion.explosion_propane_tank""",,,[],,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""ChemLarge""",0,"""Ammunition_ChemLarge""",0,,"""GAUSS Ammo""",1,1,"""Chem Large Ammo""",false,0,"""STD""",1,true,1,"""Normal""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""ChemLargeInternal""",0,"""Ammunition_ChemLargeInternal""",0,,"""GAUSS Ammo""",1,1,"""Chem Large Ammo""",false,0,"""STD""",1,true,1,"""Normal""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""ChemMedium""",0,"""Ammunition_ChemMedium""",0,,"""GAUSS Ammo""",1,1,"""Chem Medium Ammo""",false,0,"""STD""",1,true,1,"""Normal""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""ChemMediumInternal""",0,"""Ammunition_ChemMediumInternal""",0,,"""GAUSS Ammo""",1,1,"""Chem Medium Ammo""",false,0,"""STD""",1,true,1,"""Normal""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""ChemSmall""",0,"""Ammunition_ChemSmall""",0,,"""GAUSS Ammo""",1,1,"""Chem Small Ammo""",false,0,"""STD""",1,true,1,"""Normal""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""ChemSmallInternal""",0,"""Ammunition_ChemSmallInternal""",0,,"""GAUSS Ammo""",1,1,"""Chem Small Ammo""",false,0,"""STD""",1,true,1,"""Normal""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Flamer""",0,"""Ammunition_Flamer""",0,,"""Flamer Ammo. SHOULD NOT BE PURCHASABLE OR AVAILABLE!!! Flamers should have internal ammo only.""",1,1,"""Flamer Ammo""",false,0,"""STD""",1,true,1,"""Normal""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Fluid""",0,"""Ammunition_Fluid_Acid""",0,,"""Large bore belted ammunition for 'Mech-mounted machine guns.""",1.5,1,"""Fluid Ammo""",false,0,"""Acid""",1,,0.5,"""Normal""",80,,,,,,,,,,,,6,,,"[{""Description"":{""Details"":""This unit is coated with corrosive Acid. It will take 30% increased Damage."",""Icon"":""uixSvgIcon_biome_Heated"",""Id"":""Effect_Acid_Fluid_DMG"",""Name"":""Acid""},""durationData"":{""clearedWhenAttacked"":false,""duration"":2,""stackLimit"":1,""ticksOnActivations"":true,""ticksOnEndOfRound"":false,""ticksOnMovements"":false,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""nature"":""Debuff"",""statisticData"":{""modType"":""System.Single"",""modValue"":""0.3"",""operation"":""Float_Add"",""statName"":""DamageReductionMultiplierAll""},""targetingData"":{""effectTargetType"":""NotSet"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":2,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":true,""showInTargetPreview"":true,""specialRules"":""NotSet"",""triggerLimit"":0}}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Fluid""",0,"""Ammunition_Fluid_Inferno""",0,,"""Large bore belted ammunition for 'Mech-mounted machine guns.""",1,1,"""Fluid Ammo""",false,0,"""Inferno""",1,,1,"""Normal""",70,,,,,,,,,,,,,1,8,"[{""Description"":{""Details"":""This unit is coated with burning chemicals. It will gain 15 heat on its next activation."",""Icon"":""uixSvgIcon_biome_Heated"",""Id"":""Effect_InfernoHeat"",""Name"":""INFERNO""},""durationData"":{""clearedWhenAttacked"":false,""duration"":2,""stackLimit"":-1,""ticksOnActivations"":true,""ticksOnEndOfRound"":false,""ticksOnMovements"":false,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""nature"":""Debuff"",""statisticData"":{""modType"":""System.Int32"",""modValue"":""-15"",""operation"":""Int_Add"",""statName"":""HeatSinkCapacity""},""targetingData"":{""effectTargetType"":""NotSet"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":2,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":true,""showInTargetPreview"":true,""specialRules"":""NotSet"",""triggerLimit"":0}}]",,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Fluid""",0,"""Ammunition_Fluid_Oil""",0,8,"""Large bore belted ammunition for 'Mech-mounted machine guns.""",1,1,"""Fluid Ammo""",false,0,"""Oil""",1,,1,"""Normal""",60,,,,,,,,,,,,,,,"[{""Description"":{""Details"":""This unit is coated with oil. It will take 200% stability damage from all attacks until its next activation."",""Icon"":""uixSvgIcon_designMask_rough"",""Id"":""Effect_OilInstability"",""Name"":""OILSLICK""},""durationData"":{""clearedWhenAttacked"":false,""duration"":2,""stackLimit"":-1,""ticksOnActivations"":true,""ticksOnEndOfRound"":false,""ticksOnMovements"":false,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""nature"":""Debuff"",""statisticData"":{""modType"":""System.Single"",""modValue"":""2.0"",""operation"":""Float_Multiply"",""statName"":""ReceivedInstabilityMultiplier""},""targetingData"":{""effectTargetType"":""NotSet"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":2,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":true,""showInTargetPreview"":false,""specialRules"":""NotSet"",""triggerLimit"":0}},{""Description"":{""Details"":""The Mech's Runspeed is impaired by 50%."",""Icon"":""uixSvgIcon_status_sensorsImpaired"",""Id"":""OilMove-Effect"",""Name"":""Run Impaired""},""actorBurningData"":null,""durationData"":{""clearedWhenAttacked"":false,""duration"":2,""stackLimit"":1,""ticksOnActivations"":true,""ticksOnEndOfRound"":false,""ticksOnMovements"":false,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""floatieData"":null,""instantModData"":null,""nature"":""Debuff"",""poorlyMaintainedEffectData"":null,""statisticData"":{""additionalRules"":""NotSet"",""appliesEachTick"":false,""effectsPersistAfterDestruction"":false,""modType"":""System.Single"",""modValue"":""0.5"",""operation"":""Float_Multiply"",""statName"":""RunSpeed"",""targetAmmoCategory"":""NotSet"",""targetCollection"":""NotSet"",""targetWeaponCategory"":""NotSet"",""targetWeaponSubType"":""NotSet"",""targetWeaponType"":""NotSet""},""tagData"":null,""targetingData"":{""effectTargetType"":""NotSet"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":2,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":false,""showInTargetPreview"":false,""specialRules"":""NotSet"",""triggerLimit"":0},""vfxData"":null},{""Description"":{""Details"":""The Mech's Walkspeed is impaired by 50%."",""Icon"":""uixSvgIcon_status_sensorsImpaired"",""Id"":""OilMove-Effect2"",""Name"":""Walk Impaired""},""actorBurningData"":null,""durationData"":{""clearedWhenAttacked"":false,""duration"":2,""stackLimit"":1,""ticksOnActivations"":true,""ticksOnEndOfRound"":false,""ticksOnMovements"":false,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""floatieData"":null,""instantModData"":null,""nature"":""Debuff"",""poorlyMaintainedEffectData"":null,""statisticData"":{""additionalRules"":""NotSet"",""appliesEachTick"":false,""effectsPersistAfterDestruction"":false,""modType"":""System.Single"",""modValue"":""0.5"",""operation"":""Float_Multiply"",""statName"":""WalkSpeed"",""targetAmmoCategory"":""NotSet"",""targetCollection"":""NotSet"",""targetWeaponCategory"":""NotSet"",""targetWeaponSubType"":""NotSet"",""targetWeaponType"":""NotSet""},""tagData"":null,""targetingData"":{""effectTargetType"":""NotSet"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":2,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":false,""showInTargetPreview"":false,""specialRules"":""NotSet"",""triggerLimit"":0},""vfxData"":null}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Fluid""",0,"""Ammunition_Fluid_Paint""",0,,"""Large bore belted ammunition for 'Mech-mounted machine guns.""",1,1,"""Fluid Ammo""",false,0,"""Paint""",1,,1,"""Normal""",50,,,,,,,,,,,,,,,"[{""Description"":{""Details"":""This unit's vision is obscured by paint. Its base vision range is reduced by 50% and it suffers +2 Difficulty to all attacks until its next activation."",""Icon"":""uixSvgIcon_status_sensorsImpaired"",""Id"":""AbilityDef_PaintSensorImpair"",""Name"":""OBSCURING PAINT""},""actorBurningData"":null,""durationData"":{""clearedWhenAttacked"":false,""duration"":2,""stackLimit"":-1,""ticksOnActivations"":true,""ticksOnEndOfRound"":false,""ticksOnMovements"":false,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""floatieData"":null,""instantModData"":null,""nature"":""Debuff"",""poorlyMaintainedEffectData"":null,""statisticData"":{""additionalRules"":""NotSet"",""appliesEachTick"":false,""effectsPersistAfterDestruction"":false,""modType"":""System.Single"",""modValue"":""2.0"",""operation"":""Float_Add"",""statName"":""AccuracyModifier"",""targetAmmoCategory"":""NotSet"",""targetCollection"":""Weapon"",""targetWeaponCategory"":""NotSet"",""targetWeaponSubType"":""NotSet"",""targetWeaponType"":""NotSet""},""tagData"":null,""targetingData"":{""effectTargetType"":""NotSet"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":2,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":true,""showInTargetPreview"":true,""specialRules"":""NotSet"",""triggerLimit"":0},""vfxData"":null},{""Description"":{""Details"":""Reduces spotting distance by 250m"",""Icon"":""uixSvgIcon_status_sensorsImpaired"",""Id"":""Effect_PaintVisionReduced"",""Name"":""BLINDED""},""actorBurningData"":null,""durationData"":{""clearedWhenAttacked"":false,""duration"":2,""stackLimit"":-1,""ticksOnActivations"":true,""ticksOnEndOfRound"":false,""ticksOnMovements"":false,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""floatieData"":null,""instantModData"":null,""nature"":""Debuff"",""poorlyMaintainedEffectData"":null,""statisticData"":{""additionalRules"":""NotSet"",""appliesEachTick"":false,""effectsPersistAfterDestruction"":false,""modType"":""System.Single"",""modValue"":""0.5"",""operation"":""Float_Multiply"",""statName"":""SpotterDistanceAbsolute"",""targetAmmoCategory"":""NotSet"",""targetCollection"":""NotSet"",""targetWeaponCategory"":""NotSet"",""targetWeaponSubType"":""NotSet"",""targetWeaponType"":""NotSet""},""tagData"":null,""targetingData"":{""effectTargetType"":""NotSet"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":0,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":false,""showInTargetPreview"":false,""specialRules"":""NotSet"",""triggerLimit"":0},""vfxData"":null},{""Description"":{""Details"":""This unit is covered in high visibility paint"",""Icon"":""uixSvgIcon_artillery"",""Id"":""PinkPaint"",""Name"":""Florescent Paint""},""durationData"":{""clearedWhenAttacked"":false,""duration"":4,""stackLimit"":-1,""ticksOnActivations"":true,""ticksOnEndOfRound"":false,""ticksOnMovements"":false,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""nature"":""Buff"",""statisticData"":{""modType"":""System.Single"",""modValue"":""1.20"",""operation"":""Float_Multiply"",""statName"":""SpottingVisibilityMultiplier""},""targetingData"":{""effectTargetType"":""Creator"",""effectTriggerType"":""Passive"",""extendDurationOnTrigger"":0,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":false,""showInTargetPreview"":false,""specialRules"":""NotSet"",""triggerLimit"":0}}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10,,,,,,,,,,,,,,,,,,,,,,,,,,
"""GAUSS""",0,"""Ammunition_GAUSS""",0,,"""GAUSS Ammo""",1,1,"""Gauss Ammo""",false,0,"""STD""",1,true,1,"""Normal""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""HGAUSS""",0,"""Ammunition_HGAUSS""",0,,null,1,1,"""Heavy Gauss Ammo""",false,0,"""STD""",1,true,1,"""Normal""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""HMG""",0,"""Ammunition_HMG""",0,,"""Large bore belted ammunition for 'Mech-mounted machine guns.""",1,1,"""HMG Ammo""",false,0,"""STD""",1,true,1,"""Normal""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""HMG""",0,"""Ammunition_HMG_AP""",0,,"""Large bore belted ammunition for 'Mech-mounted machine guns.""",2,1,"""HMG Ammo""",false,0,"""AP""",1,,0.5,"""Normal""",70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""HMG""",0,"""Ammunition_HMG_HE""",0,,"""Large bore belted ammunition for 'Mech-mounted machine guns.""",0.5,1,"""HMG Ammo""",false,0,"""HE""",1,,1.5,"""Normal""",70,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""HMG""",0,"""Ammunition_HMG_Incendiary""",0,,"""Large bore belted ammunition for 'Mech-mounted machine guns.""",1,1,"""HMG Ammo""",false,0,"""Incendiary""",1,,1,"""Normal""",60,,,,,,,,,"""t0""",,"[{""C"":""#DC143C"",""I"":5}]",-1,0.01,1,"[{""Description"":{""Details"":""Reduce Heat Damage by 1%"",""Icon"":""uixSvgIcon_equipment_ThermalExchanger"",""Id"":""HeatDamageTakenSoftCapMultiplier"",""Name"":""Heat Damage SoftCap""},""durationData"":{""duration"":1,""stackLimit"":45,""ticksOnActivations"":true,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""nature"":""Buff"",""statisticData"":{""modType"":""System.Single"",""modValue"":""0.98"",""operation"":""Float_Multiply"",""statName"":""CACIncomingHeatMult""},""targetingData"":{""effectTargetType"":""NotSet"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":0,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":false,""showInTargetPreview"":false,""specialRules"":""NotSet"",""triggerLimit"":0}}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""HMG""",0,"""Ammunition_HMG_Tracer""",0,,"""Large bore belted ammunition for 'Mech-mounted machine guns.""",1,1,"""HMG Ammo""",false,0,"""Tracer""",1,,1,"""Normal""",50,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""HMRM""",0,"""Ammunition_HMRM""",0,,"""Long range missiles, capable of dealing moderate damage at long range. Each missile lacks punch, but in a group they can deal significant damage.""",1,,"""HMRM Ammo""",false,0,"""STD""",1,true,1,"""Normal""",,,,,,,,,,"""t0""",5,"[{""C"":""#000000"",""I"":5}]",,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""HMRM""",0,"""Ammunition_HMRM_AX""",0,,"""Short range missiles, capable of dealing heavy damage at close range via shaped charge warheads.""",1.5,1,"""HMRM Ammo""",false,0,"""AX""",1,,0.5,"""Normal""",50,,,,,,,,,"""t0""",5,"[{""C"":""#367F40"",""I"":5}]",-1,,,"[{""Description"":{""Details"":""This unit is coated with corrosive Acid. It will take increased Damage."",""Icon"":""uixSvgIcon_biome_Heated"",""Id"":""Effect_AcidHMRM"",""Name"":""Acid""},""durationData"":{""clearedWhenAttacked"":false,""duration"":2,""stackLimit"":-1,""ticksOnActivations"":true,""ticksOnEndOfRound"":false,""ticksOnMovements"":false,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""nature"":""Debuff"",""statisticData"":{""modType"":""System.Single"",""modValue"":""0.01"",""operation"":""Float_Add"",""statName"":""DamageReductionMultiplierAll""},""targetingData"":{""effectTargetType"":""NotSet"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":2,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":true,""showInTargetPreview"":true,""specialRules"":""NotSet"",""triggerLimit"":0}}]",,,1,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""HMRM""",0,"""Ammunition_HMRM_Apollo""",0,,"""Long range missiles, capable of dealing moderate damage at long range. Each missile lacks punch, but in a group they can deal significant damage.""",1,1,"""LRM Ammo""",false,0,"""Apollo""",1,,1,"""Normal""",90,,,,,,,,,"""t0""",5,"[{""C"":""#454292"",""I"":5}]",-1,,,,,,-1,,,,,,1,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Cluster""",,2,,,,,,,,,,,,,,,,,,,,,,,
"""HMRM""",0,"""Ammunition_HMRM_ER""",0,,"""Short range missiles, capable of dealing heavy damage at close range via shaped charge warheads.""",1,1,"""Extreme Range LRM Ammo""",false,0,"""ER""",1,,1,"""Normal""",70,,,,,,,,,"""t0""",5,"[{""C"":""#779B88"",""I"":5}]",,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,140,170,90,1.25,60,90,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,
"""HMRM""",0,"""Ammunition_HMRM_FTL""",0,,"""Long range missiles, capable of dealing moderate damage at long range. Each missile lacks punch, but in a group they can deal significant damage.""",1,1,"""LRM Ammo""",false,0,"""FTL""",1,,1,"""Normal""",,,,,,,,,,"""t0""",5,"[{""C"":""#44BBDF"",""I"":5}]",-1,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Streak""",,36,,true,,,,,,,,,,,,,,,,,,,,,
"""HMRM""",0,"""Ammunition_HMRM_LK""",0,,"""Long range missiles, capable of dealing moderate damage at long range. Each missile lacks punch, but in a group they can deal significant damage.""",1,1,"""LRM Ammo""",false,0,"""L-K""",1,,1,"""Normal""",,,,,,,,,,"""t0""",5,"[{""C"":""#00BFFF"",""I"":5}]",-1,,,,,,-1,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""HMRM""",0,"""Ammunition_HMRM_Swarm""",0,,"""Long range missiles, capable of dealing moderate damage at long range. Each missile lacks punch, but in a group they can deal significant damage.""",1,1,"""LRM Ammo""",false,0,"""Swarm""",1,,1,"""Normal""",,true,4,,45,,,,,"""t0""",5,"[{""C"":""#EBEB25"",""I"":5}]",-6,,,,,,,-0.8,,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,2,,,30,10,,,,,,,,,,,true,,,true,,,,45,,,,,,,,,,,,,,,,,,,,
